"id_day_all","x","y","id_month","POSIXct","behavior","species","id"
"008",705882.59801902,7481405.7310341,"Dec",2018-12-09 11:30:00,"Locomotion","X","NA"
"008",705872.298316165,7481413.29287966,"Dec",2018-12-09 11:35:00,"Inactive","X","NA"
"008",705872.298316165,7481413.29287966,"Dec",2018-12-09 11:40:00,"Inactive","X","NA"
"008",705872.298316165,7481413.29287966,"Dec",2018-12-09 11:45:00,"Resting","X","NA"
"008",705872.298316165,7481413.29287966,"Dec",2018-12-09 11:50:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 11:55:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:00:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:05:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:10:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:15:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:20:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:25:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:30:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:35:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:40:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:45:00,"Resting","X","NA"
"008",705876.588669265,7481425.1313091,"Dec",2018-12-09 12:50:00,"Resting","X","NA"
"008",705876.182970567,7481433.83716098,"Dec",2018-12-09 12:55:00,"Locomotion","X","NA"
"008",705867.870818021,7481454.6974052,"Dec",2018-12-09 13:00:00,"Locomotion","X","NA"
"008",705878.401205416,7481460.29623761,"Dec",2018-12-09 13:05:00,"Locomotion","X","NA"
"008",705895.772442704,7481461.76436556,"Dec",2018-12-09 13:10:00,"Locomotion","X","NA"
"008",705907.001315061,7481469.13030748,"Dec",2018-12-09 13:15:00,"Locomotion","X","NA"
"008",705921.466814853,7481474.3039762,"Dec",2018-12-09 13:20:00,"Locomotion","X","NA"
"008",705934.523609299,7481483.77236811,"Dec",2018-12-09 13:25:00,"Locomotion","X","NA"
"008",705949.341145525,7481499.47365761,"Dec",2018-12-09 13:30:00,"Locomotion","X","NA"
"008",705957.033807422,7481519.66892341,"Dec",2018-12-09 13:35:00,"Inactive","X","NA"
"008",705957.033807422,7481519.66892341,"Dec",2018-12-09 13:40:00,"Inactive","X","NA"
"008",705957.033807422,7481519.66892341,"Dec",2018-12-09 13:45:00,"Inactive","X","NA"
"008",705957.033807422,7481519.66892341,"Dec",2018-12-09 13:50:00,"Resting","X","NA"
"008",705957.033807422,7481519.66892341,"Dec",2018-12-09 13:55:00,"Resting","X","NA"
"008",705957.033807422,7481519.66892341,"Dec",2018-12-09 14:00:00,"Resting","X","NA"
"008",705957.033807422,7481519.66892341,"Dec",2018-12-09 14:05:00,"Resting","X","NA"
"008",705960.291299972,7481535.26676008,"Dec",2018-12-09 14:10:00,"Foraging","X","NA"
"008",705965.213593786,7481547.35610302,"Dec",2018-12-09 14:15:00,"Foraging","X","NA"
"008",705967.010539275,7481558.53361164,"Dec",2018-12-09 14:20:00,"Frugivory","Abuta selloana","68.0"
"008",705967.010539275,7481558.53361164,"Dec",2018-12-09 14:25:00,"Frugivory","Abuta selloana","68.0"
"008",705967.010539275,7481558.53361164,"Dec",2018-12-09 14:30:00,"Frugivory","Abuta selloana","68.0"
"008",705973.834354869,7481550.70960103,"Dec",2018-12-09 14:35:00,"Frugivory","Rhipsalis teres","69.0"
"008",705973.834354869,7481550.70960103,"Dec",2018-12-09 14:40:00,"Frugivory","Rhipsalis teres","69.0"
"008",705973.834354869,7481550.70960103,"Dec",2018-12-09 14:45:00,"Frugivory","Rhipsalis teres","69.0"
"008",705974.130370504,7481562.11697982,"Dec",2018-12-09 14:50:00,"Inactive","X","NA"
"008",705974.130370504,7481562.11697982,"Dec",2018-12-09 14:55:00,"Inactive","X","NA"
"008",705974.130370504,7481562.11697982,"Dec",2018-12-09 15:00:00,"Resting","X","NA"
"008",705970.503388005,7481570.17323068,"Dec",2018-12-09 15:05:00,"Resting","X","NA"
"008",705970.503388005,7481570.17323068,"Dec",2018-12-09 15:10:00,"Resting","X","NA"
"008",705970.503388005,7481570.17323068,"Dec",2018-12-09 15:15:00,"Resting","X","NA"
"008",705959.556757154,7481571.01083756,"Dec",2018-12-09 15:20:00,"Resting","X","NA"
"008",705959.556757154,7481571.01083756,"Dec",2018-12-09 15:25:00,"Resting","X","NA"
"008",705959.556757154,7481571.01083756,"Dec",2018-12-09 15:30:00,"Resting","X","NA"
"008",705959.556757154,7481571.01083756,"Dec",2018-12-09 15:35:00,"Resting","X","NA"
"008",705959.556757154,7481571.01083756,"Dec",2018-12-09 15:40:00,"Resting","X","NA"
"008",705959.556757154,7481571.01083756,"Dec",2018-12-09 15:45:00,"Resting","X","NA"
"008",705959.556757154,7481571.01083756,"Dec",2018-12-09 15:50:00,"Resting","X","NA"
"008",705959.556757154,7481571.01083756,"Dec",2018-12-09 15:55:00,"Resting","X","NA"
"008",705950.773460221,7481583.84504488,"Dec",2018-12-09 16:00:00,"Locomotion","X","NA"
"008",705933.528648651,7481583.13786222,"Dec",2018-12-09 16:05:00,"Locomotion","X","NA"
"008",705924.987769632,7481571.05175329,"Dec",2018-12-09 16:10:00,"Locomotion","X","NA"
"008",705913.795580891,7481550.79957735,"Dec",2018-12-09 16:15:00,"Locomotion","X","NA"
"008",705896.614678748,7481549.79406795,"Dec",2018-12-09 16:20:00,"Locomotion","X","NA"
"008",705878.78335426,7481556.46433008,"Dec",2018-12-09 16:25:00,"Locomotion","X","NA"
"008",705863.081670936,7481561.97952723,"Dec",2018-12-09 16:30:00,"Locomotion","X","NA"
"008",705840.282278331,7481556.84802146,"Dec",2018-12-09 16:35:00,"Inactive","X","NA"
"008",705840.282278331,7481556.84802146,"Dec",2018-12-09 16:40:00,"Inactive","X","NA"
"008",705822.553033816,7481555.7466904,"Dec",2018-12-09 16:45:00,"Resting","X","NA"
"008",705822.553033816,7481555.7466904,"Dec",2018-12-09 16:50:00,"Resting","X","NA"
"008",705822.553033816,7481555.7466904,"Dec",2018-12-09 16:55:00,"Resting","X","NA"
"008",705819.450741376,7481547.55926874,"Dec",2018-12-09 17:00:00,"Foraging","X","NA"
"008",705829.729564244,7481543.12239492,"Dec",2018-12-09 17:05:00,"Foraging","X","NA"
"008",705846.234391977,7481543.42587864,"Dec",2018-12-09 17:10:00,"Foraging","Syagrus romanzoffiana","70.0"
"008",705846.234391977,7481543.42587864,"Dec",2018-12-09 17:15:00,"Frugivory","Syagrus romanzoffiana","70.0"
"008",705846.234391977,7481543.42587864,"Dec",2018-12-09 17:20:00,"Frugivory","Syagrus romanzoffiana","70.0"
"008",705846.234391977,7481543.42587864,"Dec",2018-12-09 17:25:00,"Frugivory","Syagrus romanzoffiana","70.0"
"008",705851.210204834,7481546.56151635,"Dec",2018-12-09 17:30:00,"Frugivory","Syagrus romanzoffiana","71.0"
"008",705851.210204834,7481546.56151635,"Dec",2018-12-09 17:35:00,"Frugivory","Syagrus romanzoffiana","71.0"
"008",705870.747111553,7481537.91763455,"Dec",2018-12-09 17:40:00,"Locomotion","X","NA"
"008",705888.331516841,7481537.55047852,"Dec",2018-12-09 17:45:00,"Locomotion","X","NA"
"008",705905.568768659,7481543.34056969,"Dec",2018-12-09 17:50:00,"Locomotion","X","NA"
"008",705899.54557222,7481555.05890254,"Dec",2018-12-09 17:55:00,"Locomotion","Unknown","SS06"
"008",705899.54557222,7481555.05890254,"Dec",2018-12-09 18:00:00,"Sleeping site","Unknown","SS06"
"009",705899.54557222,7481555.05890254,"Dec",2018-12-10 08:10:00,"Sleeping site","Unknown","SS06"
"009",705893.438879994,7481557.40996949,"Dec",2018-12-10 08:15:00,"Frugivory","Syagrus romanzoffiana","72.0"
"009",705893.438879994,7481557.40996949,"Dec",2018-12-10 08:20:00,"Frugivory","Syagrus romanzoffiana","72.0"
"009",705893.438879994,7481557.40996949,"Dec",2018-12-10 08:25:00,"Frugivory","Syagrus romanzoffiana","72.0"
"009",705893.438879994,7481557.40996949,"Dec",2018-12-10 08:30:00,"Frugivory","Syagrus romanzoffiana","72.0"
"009",705884.279783869,7481556.32615955,"Dec",2018-12-10 08:35:00,"Locomotion","X","NA"
"009",705870.572693697,7481559.4921201,"Dec",2018-12-10 08:40:00,"Locomotion","X","NA"
"009",705853.808663453,7481561.70029822,"Dec",2018-12-10 08:45:00,"Locomotion","X","NA"
"009",705831.945519071,7481558.88492621,"Dec",2018-12-10 08:50:00,"Locomotion","X","NA"
"009",705805.087627239,7481552.82122822,"Dec",2018-12-10 08:55:00,"Locomotion","X","NA"
"009",705811.118201728,7481539.0470298,"Dec",2018-12-10 09:00:00,"Locomotion","X","NA"
"009",705819.590529197,7481523.90128579,"Dec",2018-12-10 09:05:00,"Inactive","X","NA"
"009",705819.590529197,7481523.90128579,"Dec",2018-12-10 09:10:00,"Inactive","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:15:00,"Inactive","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:20:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:25:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:30:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:35:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:40:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:45:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:50:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 09:55:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 10:00:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 10:05:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 10:10:00,"Resting","X","NA"
"009",705833.244541501,7481518.64675731,"Dec",2018-12-10 10:15:00,"Locomotion","X","NA"
"009",705859.277249892,7481518.14651125,"Dec",2018-12-10 10:20:00,"Locomotion","X","NA"
"009",705867.673155735,7481500.75708156,"Dec",2018-12-10 10:25:00,"Locomotion","X","NA"
"009",705848.847036337,7481485.02888167,"Dec",2018-12-10 10:30:00,"Locomotion","X","NA"
"009",705825.155286292,7481482.35981329,"Dec",2018-12-10 10:35:00,"Locomotion","X","NA"
"009",705795.476076126,7481478.97823258,"Dec",2018-12-10 10:40:00,"Locomotion","X","NA"
"009",705789.865308075,7481457.57185709,"Dec",2018-12-10 10:45:00,"Frugivory","Syagrus romanzoffiana","73.0"
"009",705789.865308075,7481457.57185709,"Dec",2018-12-10 10:50:00,"Frugivory","Syagrus romanzoffiana","73.0"
"009",705789.865308075,7481457.57185709,"Dec",2018-12-10 10:55:00,"Frugivory","Syagrus romanzoffiana","73.0"
"009",705774.330781506,7481451.78345841,"Dec",2018-12-10 11:00:00,"Frugivory","Syagrus romanzoffiana","f15_f"
"009",705774.330781506,7481451.78345841,"Dec",2018-12-10 11:05:00,"Frugivory","Syagrus romanzoffiana","f15_f"
"009",705766.657351145,7481454.66908033,"Dec",2018-12-10 11:10:00,"Inactive","X","NA"
"009",705766.657351145,7481454.66908033,"Dec",2018-12-10 11:15:00,"Inactive","X","NA"
"009",705760.878930627,7481450.37675195,"Dec",2018-12-10 11:20:00,"Gummivory","Monteverdia cestrifolia","f16_g"
"009",705760.878930627,7481450.37675195,"Dec",2018-12-10 11:25:00,"Gummivory","Monteverdia cestrifolia","f16_g"
"009",705760.878930627,7481450.37675195,"Dec",2018-12-10 11:30:00,"Gummivory","Monteverdia cestrifolia","f16_g"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 11:35:00,"Inactive","X","NA"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 11:40:00,"Inactive","X","NA"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 11:45:00,"Inactive","X","NA"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 11:50:00,"Resting","X","NA"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 11:55:00,"Resting","X","NA"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 12:00:00,"Resting","X","NA"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 12:05:00,"Resting","X","NA"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 12:10:00,"Resting","X","NA"
"009",705767.124132326,7481440.47278627,"Dec",2018-12-10 12:15:00,"Resting","X","NA"
"009",705754.985024978,7481430.80913024,"Dec",2018-12-10 12:20:00,"Locomotion","X","NA"
"009",705738.45217387,7481416.02151321,"Dec",2018-12-10 12:25:00,"Locomotion","X","NA"
"009",705722.375442656,7481423.52842882,"Dec",2018-12-10 12:30:00,"Locomotion","X","NA"
"009",705715.138124443,7481407.72564802,"Dec",2018-12-10 12:35:00,"Frugivory","Rhipsalis teres","74.0"
"009",705715.138124443,7481407.72564802,"Dec",2018-12-10 12:40:00,"Frugivory","Rhipsalis teres","74.0"
"009",705714.24231479,7481390.57596622,"Dec",2018-12-10 12:45:00,"Resting","X","NA"
"009",705714.24231479,7481390.57596622,"Dec",2018-12-10 12:50:00,"Resting","X","NA"
"009",705714.24231479,7481390.57596622,"Dec",2018-12-10 12:55:00,"Resting","X","NA"
"009",705714.24231479,7481390.57596622,"Dec",2018-12-10 13:00:00,"Resting","X","NA"
"009",705716.780336758,7481372.74528138,"Dec",2018-12-10 13:05:00,"Foraging","X","NA"
"009",705711.403964436,7481366.27880837,"Dec",2018-12-10 13:10:00,"Foraging","X","NA"
"009",705711.403964436,7481366.27880837,"Dec",2018-12-10 13:15:00,"Foraging","X","NA"
"009",705718.394836693,7481360.80505106,"Dec",2018-12-10 13:20:00,"Frugivory","Trichilia catigua","75.0"
"009",705718.394836693,7481360.80505106,"Dec",2018-12-10 13:25:00,"Frugivory","Trichilia catigua","75.0"
"009",705718.394836693,7481360.80505106,"Dec",2018-12-10 13:30:00,"Frugivory","Trichilia catigua","75.0"
"009",705718.394836693,7481360.80505106,"Dec",2018-12-10 13:35:00,"Inactive","Trichilia catigua","75.0"
"009",705718.394836693,7481360.80505106,"Dec",2018-12-10 13:40:00,"Inactive","Trichilia catigua","75.0"
"009",705718.394836693,7481360.80505106,"Dec",2018-12-10 13:45:00,"Locomotion","Trichilia catigua","75.0"
"009",705716.345733293,7481342.45137005,"Dec",2018-12-10 13:50:00,"Locomotion","X","NA"
"009",705713.828128279,7481319.60672146,"Dec",2018-12-10 13:55:00,"Locomotion","X","NA"
"009",705724.030277533,7481307.9775139,"Dec",2018-12-10 14:00:00,"Inactive","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:05:00,"Inactive","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:10:00,"Resting","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:15:00,"Resting","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:20:00,"Resting","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:25:00,"Resting","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:30:00,"Resting","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:35:00,"Resting","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:40:00,"Resting","X","NA"
"009",705732.002427078,7481313.97223882,"Dec",2018-12-10 14:45:00,"Resting","X","NA"
"009",705740.023842658,7481331.54743419,"Dec",2018-12-10 14:50:00,"Locomotion","X","NA"
"009",705751.675190228,7481321.04379757,"Dec",2018-12-10 14:55:00,"Locomotion","X","NA"
"009",705769.832726828,7481320.79757001,"Dec",2018-12-10 15:00:00,"Locomotion","X","NA"
"009",705780.338969725,7481334.9187235,"Dec",2018-12-10 15:05:00,"Locomotion","X","NA"
"009",705787.779811447,7481349.12206284,"Dec",2018-12-10 15:10:00,"Locomotion","X","NA"
"009",705801.923473515,7481364.34535821,"Dec",2018-12-10 15:15:00,"Locomotion","X","NA"
"009",705821.486063084,7481371.38842188,"Dec",2018-12-10 15:20:00,"Locomotion","X","NA"
"009",705844.899385917,7481379.1317017,"Dec",2018-12-10 15:25:00,"Locomotion","X","NA"
"009",705861.839977258,7481383.9060737,"Dec",2018-12-10 15:30:00,"Locomotion","X","NA"
"009",705874.743380151,7481395.8953902,"Dec",2018-12-10 15:35:00,"Locomotion","X","NA"
"009",705890.071245239,7481394.06370047,"Dec",2018-12-10 15:40:00,"Locomotion","X","NA"
"009",705911.552919491,7481392.68291303,"Dec",2018-12-10 15:45:00,"Locomotion","X","NA"
"009",705926.02951624,7481396.78035798,"Dec",2018-12-10 15:50:00,"Locomotion","X","NA"
"009",705945.413392055,7481387.86156156,"Dec",2018-12-10 15:55:00,"Inactive","X","NA"
"009",705945.413392055,7481387.86156156,"Dec",2018-12-10 16:00:00,"Inactive","X","NA"
"009",705945.413392055,7481387.86156156,"Dec",2018-12-10 16:05:00,"Inactive","X","NA"
"009",705953.730783692,7481395.97963624,"Dec",2018-12-10 16:10:00,"Foraging","X","NA"
"009",705963.714897525,7481400.23903854,"Dec",2018-12-10 16:15:00,"Foraging","X","NA"
"009",705963.714897525,7481400.23903854,"Dec",2018-12-10 16:20:00,"Foraging","X","NA"
"009",705979.755552421,7481394.07654376,"Dec",2018-12-10 16:25:00,"Frugivory","Plinia trunciflora","76.0"
"009",705979.755552421,7481394.07654376,"Dec",2018-12-10 16:30:00,"Frugivory","Plinia trunciflora","76.0"
"009",705979.755552421,7481394.07654376,"Dec",2018-12-10 16:35:00,"Frugivory","Plinia trunciflora","76.0"
"009",705992.419655195,7481397.6486372,"Dec",2018-12-10 16:40:00,"Locomotion","X","NA"
"009",706023.623264113,7481401.76961679,"Dec",2018-12-10 16:45:00,"Locomotion","X","NA"
"009",706057.333912989,7481411.36336816,"Dec",2018-12-10 16:50:00,"Locomotion","Unknown","SS07"
"009",706057.333912989,7481411.36336816,"Dec",2018-12-10 16:55:00,"Sleeping site","Unknown","SS07"
"010",706057.333912989,7481411.36336816,"Dec",2018-12-11 07:45:00,"Sleeping site","Unknown","SS07"
"010",706057.333912989,7481411.36336816,"Dec",2018-12-11 07:50:00,"Locomotion","Unknown","SS07"
"010",706041.636888367,7481402.07511555,"Dec",2018-12-11 07:55:00,"Locomotion","X","NA"
"010",706025.731553142,7481395.39504964,"Dec",2018-12-11 08:00:00,"Foraging","X","NA"
"010",706025.731553142,7481395.39504964,"Dec",2018-12-11 08:05:00,"Foraging","X","NA"
"010",706006.054838579,7481390.25549428,"Dec",2018-12-11 08:10:00,"Foraging","Plinia trunciflora","f17_f"
"010",706006.054838579,7481390.25549428,"Dec",2018-12-11 08:15:00,"Frugivory","Plinia trunciflora","f17_f"
"010",706006.054838579,7481390.25549428,"Dec",2018-12-11 08:20:00,"Frugivory","Plinia trunciflora","f17_f"
"010",706006.054838579,7481390.25549428,"Dec",2018-12-11 08:25:00,"Frugivory","Plinia trunciflora","f17_f"
"010",706005.491845966,7481381.42805354,"Dec",2018-12-11 08:30:00,"Inactive","X","NA"
"010",706005.491845966,7481381.42805354,"Dec",2018-12-11 08:35:00,"Inactive","X","NA"
"010",706005.491845966,7481381.42805354,"Dec",2018-12-11 08:40:00,"Inactive","X","NA"
"010",705991.327066354,7481374.92878672,"Dec",2018-12-11 08:45:00,"Gummivory","Pilocarpus pauciflorus","f18_g"
"010",705991.327066354,7481374.92878672,"Dec",2018-12-11 08:50:00,"Inactive","Pilocarpus pauciflorus","f18_g"
"010",705991.327066354,7481374.92878672,"Dec",2018-12-11 08:55:00,"Inactive","Pilocarpus pauciflorus","f18_g"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:00:00,"Inactive","X","NA"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:05:00,"Resting","X","NA"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:10:00,"Resting","X","NA"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:15:00,"Resting","X","NA"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:20:00,"Resting","X","NA"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:25:00,"Resting","X","NA"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:30:00,"Resting","X","NA"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:35:00,"Resting","X","NA"
"010",705963.836762707,7481376.17628673,"Dec",2018-12-11 09:40:00,"Resting","X","NA"
"010",705940.921804203,7481370.54626011,"Dec",2018-12-11 09:45:00,"Locomotion","X","NA"
"010",705917.5977642,7481370.86211642,"Dec",2018-12-11 09:50:00,"Locomotion","X","NA"
"010",705888.884259646,7481374.27881777,"Dec",2018-12-11 09:55:00,"Locomotion","X","NA"
"010",705866.257851378,7481370.59559288,"Dec",2018-12-11 10:00:00,"Locomotion","X","NA"
"010",705854.083787727,7481365.94718948,"Dec",2018-12-11 10:05:00,"Locomotion","X","NA"
"010",705854.083787727,7481365.94718948,"Dec",2018-12-11 10:10:00,"Inactive","X","NA"
"010",705854.083787727,7481365.94718948,"Dec",2018-12-11 10:15:00,"Inactive","X","NA"
"010",705836.426548994,7481377.37281991,"Dec",2018-12-11 10:20:00,"Locomotion","X","NA"
"010",705817.625514207,7481380.12736826,"Dec",2018-12-11 10:25:00,"Locomotion","X","NA"
"010",705803.967487489,7481382.19693818,"Dec",2018-12-11 10:30:00,"Locomotion","X","NA"
"010",705783.995100082,7481379.33169688,"Dec",2018-12-11 10:35:00,"Locomotion","X","NA"
"010",705765.692346692,7481360.03304439,"Dec",2018-12-11 10:40:00,"Locomotion","Xylopia brasiliensis","77.0"
"010",705765.692346692,7481360.03304439,"Dec",2018-12-11 10:45:00,"Frugivory","Xylopia brasiliensis","77.0"
"010",705765.692346692,7481360.03304439,"Dec",2018-12-11 10:50:00,"Frugivory","Xylopia brasiliensis","77.0"
"010",705765.692346692,7481360.03304439,"Dec",2018-12-11 10:55:00,"Frugivory","Xylopia brasiliensis","77.0"
"010",705743.956844136,7481359.97550738,"Dec",2018-12-11 11:00:00,"Locomotion","X","NA"
"010",705725.589766354,7481361.23008989,"Dec",2018-12-11 11:05:00,"Locomotion","X","NA"
"010",705707.930211198,7481346.02227,"Dec",2018-12-11 11:10:00,"Locomotion","Syagrus romanzoffiana","79.0"
"010",705707.930211198,7481346.02227,"Dec",2018-12-11 11:15:00,"Frugivory","Syagrus romanzoffiana","79.0"
"010",705707.930211198,7481346.02227,"Dec",2018-12-11 11:20:00,"Frugivory","Syagrus romanzoffiana","79.0"
"010",705707.930211198,7481346.02227,"Dec",2018-12-11 11:25:00,"Frugivory","Syagrus romanzoffiana","79.0"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 11:30:00,"Inactive","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 11:35:00,"Inactive","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 11:40:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 11:45:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 11:50:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 11:55:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:00:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:05:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:10:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:15:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:20:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:25:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:30:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:35:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:40:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:45:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:50:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 12:55:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 13:00:00,"Resting","X","NA"
"010",705698.404628788,7481327.34769874,"Dec",2018-12-11 13:05:00,"Resting","X","NA"
"010",705692.436610904,7481310.2098735,"Dec",2018-12-11 13:10:00,"Locomotion","X","NA"
"010",705686.294574809,7481292.76874758,"Dec",2018-12-11 13:15:00,"Locomotion","X","NA"
"010",705695.957819544,7481274.68738916,"Dec",2018-12-11 13:20:00,"Locomotion","X","NA"
"010",705713.860192724,7481270.94509238,"Dec",2018-12-11 13:25:00,"Locomotion","X","NA"
"010",705731.252668649,7481277.62653127,"Dec",2018-12-11 13:30:00,"Locomotion","X","NA"
"010",705736.923840522,7481287.20322353,"Dec",2018-12-11 13:35:00,"Foraging","X","NA"
"010",705743.719900903,7481293.01164996,"Dec",2018-12-11 13:40:00,"Foraging","X","NA"
"010",705753.423130859,7481294.86557245,"Dec",2018-12-11 13:45:00,"Foraging","X","NA"
"010",705763.644487414,7481297.72259269,"Dec",2018-12-11 13:50:00,"Frugivory","Plinia trunciflora","80.0"
"010",705763.644487414,7481297.72259269,"Dec",2018-12-11 13:55:00,"Frugivory","Plinia trunciflora","80.0"
"010",705763.644487414,7481297.72259269,"Dec",2018-12-11 14:00:00,"Frugivory","Plinia trunciflora","80.0"
"010",705763.644487414,7481297.72259269,"Dec",2018-12-11 14:05:00,"Frugivory","Plinia trunciflora","80.0"
"010",705779.918801378,7481314.88351948,"Dec",2018-12-11 14:10:00,"Locomotion","X","NA"
"010",705795.476034179,7481333.58917806,"Dec",2018-12-11 14:15:00,"Locomotion","X","NA"
"010",705812.579698496,7481349.95081732,"Dec",2018-12-11 14:20:00,"Locomotion","X","NA"
"010",705833.208696572,7481364.52506903,"Dec",2018-12-11 14:25:00,"Locomotion","X","NA"
"010",705864.06371806,7481377.51290623,"Dec",2018-12-11 14:30:00,"Locomotion","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 14:35:00,"Inactive","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 14:40:00,"Inactive","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 14:45:00,"Resting","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 14:50:00,"Resting","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 14:55:00,"Resting","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 15:00:00,"Resting","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 15:05:00,"Resting","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 15:10:00,"Resting","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 15:15:00,"Resting","X","NA"
"010",705884.18138915,7481385.83470799,"Dec",2018-12-11 15:20:00,"Resting","X","NA"
