"id_day","x","y","id_month","POSIX.ct","behavior","species","id"
"may003",781835.188169143,7407959.062563,"May",2019-05-18 10:55:00,"Locomotion","NA","NA"
"may003",781820.798210182,7407962.45910572,"May",2019-05-18 11:00:00,"Locomotion","NA","NA"
"may003",781795.50531027,7407948.46933611,"May",2019-05-18 11:05:00,"Locomotion","NA","NA"
"may003",781790.456188054,7407957.05700079,"May",2019-05-18 11:10:00,"Locomotion","NA","NA"
"may003",781790.456188054,7407957.05700079,"May",2019-05-18 11:15:00,"Foraging","NA","NA"
"may003",781782.459731729,7407940.12601609,"May",2019-05-18 11:20:00,"Locomotion","NA","NA"
"may003",781768.539812194,7407926.87504395,"May",2019-05-18 11:25:00,"Locomotion","NA","NA"
"may003",781750.267765889,7407925.86810167,"May",2019-05-18 11:30:00,"Foraging","NA","NA"
"may003",781746.095357793,7407914.84676811,"May",2019-05-18 11:35:00,"Locomotion","NA","NA"
"may003",781747.417312227,7407908.1880295,"May",2019-05-18 11:40:00,"Locomotion","NA","NA"
"may003",781742.321206505,7407893.20763195,"May",2019-05-18 11:45:00,"Locomotion","NA","NA"
"may003",781725.078064261,7407880.11332215,"May",2019-05-18 11:50:00,"Locomotion","NA","NA"
"may003",781714.496593628,7407899.29580363,"May",2019-05-18 11:55:00,"Frugivory","Syagrus romanzoffiana","AG102"
"may003",781714.496593628,7407899.29580363,"May",2019-05-18 12:00:00,"Frugivory","Syagrus romanzoffiana","AG102"
"may003",781714.496593628,7407899.29580363,"May",2019-05-18 12:05:00,"Frugivory","Syagrus romanzoffiana","AG102"
"may003",781714.496593628,7407899.29580363,"May",2019-05-18 12:10:00,"Frugivory","Syagrus romanzoffiana","AG102"
"may003",781714.496593628,7407899.29580363,"May",2019-05-18 12:15:00,"Frugivory","Syagrus romanzoffiana","AG102"
"may003",781715.753619754,7407886.57272906,"May",2019-05-18 12:20:00,"Locomotion","NA","NA"
"may003",781716.53887953,7407869.82613958,"May",2019-05-18 12:25:00,"Foraging","NA","NA"
"may003",781712.88948834,7407853.36833989,"May",2019-05-18 12:30:00,"Locomotion","NA","NA"
"may003",781703.948683686,7407850.74306195,"May",2019-05-18 12:35:00,"Locomotion","NA","NA"
"may003",781703.948683686,7407850.74306195,"May",2019-05-18 12:40:00,"Inactive","NA","NA"
"may003",781695.596293558,7407843.05358013,"May",2019-05-18 12:45:00,"Locomotion","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 12:50:00,"Foraging","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 12:55:00,"Foraging","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 13:00:00,"Foraging","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 13:05:00,"Foraging","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 13:10:00,"Foraging","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 13:15:00,"Foraging","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 13:20:00,"Foraging","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 13:25:00,"Foraging","NA","NA"
"may003",781666.235797022,7407829.754367,"May",2019-05-18 13:30:00,"Locomotion","NA","NA"
"may003",781709.23,7407812.35,"May",2019-05-18 13:35:00,"Locomotion","NA","NA"
"may003",781752.607848476,7407804.904039,"May",2019-05-18 13:40:00,"Locomotion","NA","NA"
"may003",781779.36769558,7407769.16426353,"May",2019-05-18 13:45:00,"Foraging","NA","NA"
"may003",781805.754858288,7407736.83195913,"May",2019-05-18 13:50:00,"Locomotion","NA","NA"
"may003",781786.588210244,7407711.49298299,"May",2019-05-18 13:55:00,"Frugivory","Syagrus romanzoffiana","AG131"
"may003",781786.588210244,7407711.49298299,"May",2019-05-18 14:00:00,"Frugivory","Syagrus romanzoffiana","AG131"
"may003",781794.965491689,7407719.60088767,"May",2019-05-18 14:05:00,"Locomotion","NA","NA"
"may003",781814.751191462,7407784.46600797,"May",2019-05-18 14:10:00,"Locomotion","NA","NA"
"may003",781849.60367527,7407807.39550084,"May",2019-05-18 14:15:00,"Locomotion","NA","NA"
"may003",781850.274185854,7407816.45907759,"May",2019-05-18 14:20:00,"Frugivory","Syagrus romanzoffiana","AG161"
"may003",781850.274185854,7407816.45907759,"May",2019-05-18 14:25:00,"Frugivory","Syagrus romanzoffiana","AG161"
"may003",781850.274185854,7407816.45907759,"May",2019-05-18 14:30:00,"Frugivory","Syagrus romanzoffiana","AG161"
"may003",781850.274185854,7407816.45907759,"May",2019-05-18 14:35:00,"Frugivory","Syagrus romanzoffiana","AG161"
"may003",781850.274185854,7407816.45907759,"May",2019-05-18 14:40:00,"Frugivory","Syagrus romanzoffiana","AG161"
"may003",781863.160401256,7407812.89603609,"May",2019-05-18 14:45:00,"Inactive","NA","NA"
"may003",781878.13318001,7407833.69787028,"May",2019-05-18 14:50:00,"Locomotion","NA","NA"
"may003",781884.296621017,7407856.92495226,"May",2019-05-18 14:55:00,"Foraging","NA","NA"
"may003",781884.296621017,7407856.92495226,"May",2019-05-18 15:00:00,"Foraging","NA","NA"
"may003",781881.207341643,7407898.87342631,"May",2019-05-18 15:05:00,"Foraging","Celtis iguanaea","AG163"
"may003",781881.207341643,7407898.87342631,"May",2019-05-18 15:10:00,"Frugivory","Celtis iguanaea","AG163"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:15:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:20:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:25:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:30:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:35:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:40:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:45:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:50:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781882.970580149,7407900.06595431,"May",2019-05-18 15:55:00,"Frugivory","Celtis iguanaea","AG156"
"may003",781900.959793775,7407889.45617351,"May",2019-05-18 16:00:00,"Locomotion","NA","NA"
"may003",781937.044843182,7407880.90593069,"May",2019-05-18 16:05:00,"Locomotion","NA","NA"
"may003",781969.802383584,7407899.62025156,"May",2019-05-18 16:10:00,"Sleeping site","NA","DG03"
"may004",781969.802383584,7407899.62025156,"May",2019-05-20 06:45:00,"Sleeping site","NA","DG03"
"may004",781969.802383584,7407899.62025156,"May",2019-05-20 06:50:00,"Locomotion","NA","NA"
"may004",781960.996793362,7407888.99983215,"May",2019-05-20 06:55:00,"Locomotion","NA","NA"
"may004",781960.996793314,7407856.99983215,"May",2019-05-20 07:00:00,"Locomotion","NA","NA"
"may004",781953.996793365,7407826.99983213,"May",2019-05-20 07:05:00,"Locomotion","NA","NA"
"may004",781965.996793158,7407798.99983215,"May",2019-05-20 07:10:00,"Locomotion","NA","NA"
"may004",781937.996793475,7407752.9998321,"May",2019-05-20 07:15:00,"out of sight","NA","NA"
"may004",781920.996793664,7407723.99983207,"May",2019-05-20 07:20:00,"out of sight","NA","NA"
"may004",781874.996794297,7407724.99983199,"May",2019-05-20 07:25:00,"out of sight","NA","NA"
"may004",781808.996795182,7407711.99983188,"May",2019-05-20 07:30:00,"Foraging","NA","NA"
"may004",781797.17,7407709.51,"May",2019-05-20 07:35:00,"Locomotion","NA","NA"
"may004",781786.588210244,7407711.49298299,"May",2019-05-20 07:40:00,"Frugivory","Syagrus romanzoffiana","AG131"
"may004",781786.588210244,7407711.49298299,"May",2019-05-20 07:45:00,"Frugivory","Syagrus romanzoffiana","AG131"
"may004",781786.588210244,7407711.49298299,"May",2019-05-20 07:50:00,"Frugivory","Syagrus romanzoffiana","AG131"
"may004",781793.996795421,7407734.99983186,"May",2019-05-20 07:55:00,"Locomotion","NA","NA"
"may004",781780.996795617,7407745.99983184,"May",2019-05-20 08:00:00,"Foraging","NA","NA"
"may004",781780.996795617,7407745.99983184,"May",2019-05-20 08:05:00,"Foraging","NA","NA"
"may004",781793.996795421,7407734.99983186,"May",2019-05-20 08:10:00,"Locomotion","NA","NA"
"may004",781775.996795632,7407709.99983183,"May",2019-05-20 08:15:00,"Locomotion","NA","NA"
"may004",781774.996795602,7407679.99983182,"May",2019-05-20 08:20:00,"Foraging","NA","NA"
"may004",781774.996795602,7407679.99983182,"May",2019-05-20 08:25:00,"Foraging","NA","NA"
"may004",781778.996795532,7407670.99983183,"May",2019-05-20 08:30:00,"Locomotion","NA","NA"
"may004",781783.996795436,7407651.99983183,"May",2019-05-20 08:35:00,"out of sight","NA","NA"
"may004",781770.996795615,7407651.99983181,"May",2019-05-20 08:40:00,"out of sight","NA","NA"
"may004",781753.902144176,7407633.75709686,"May",2019-05-20 08:45:00,"Locomotion","Syagrus romanzoffiana","AG164"
"may004",781753.902144176,7407633.75709686,"May",2019-05-20 08:50:00,"Frugivory","Syagrus romanzoffiana","AG164"
"may004",781753.902144176,7407633.75709686,"May",2019-05-20 08:55:00,"Frugivory","Syagrus romanzoffiana","AG164"
"may004",781753.902144176,7407633.75709686,"May",2019-05-20 09:00:00,"Frugivory","Syagrus romanzoffiana","AG164"
"may004",781753.902144176,7407633.75709686,"May",2019-05-20 09:05:00,"Frugivory","Syagrus romanzoffiana","AG164"
"may004",781753.902144176,7407633.75709686,"May",2019-05-20 09:10:00,"Locomotion","Syagrus romanzoffiana","AG164"
"may004",781753.902144176,7407633.75709686,"May",2019-05-20 09:15:00,"Foraging","Syagrus romanzoffiana","AG164"
"may004",781803.52,7407649.73,"May",2019-05-20 09:20:00,"Foraging","NA","NA"
"may004",781835.84,7407676.92,"May",2019-05-20 09:25:00,"Locomotion","NA","NA"
"may004",781843.37,7407734.5,"May",2019-05-20 09:30:00,"Locomotion","NA","NA"
"may004",781850.274185854,7407816.45907759,"May",2019-05-20 09:35:00,"Frugivory","Syagrus romanzoffiana","AG161"
"may004",781850.274185854,7407816.45907759,"May",2019-05-20 09:40:00,"Locomotion","Syagrus romanzoffiana","AG161"
"may004",781862.99679466,7407858.99983199,"May",2019-05-20 09:45:00,"Foraging","NA","NA"
"may004",781866.17812457,7407872.45228,"May",2019-05-20 09:50:00,"Frugivory","Dyospiros inconstans","AG165"
"may004",781866.17812457,7407872.45228,"May",2019-05-20 09:55:00,"Frugivory","Dyospiros inconstans","AG165"
"may004",781881.207341643,7407898.87342631,"May",2019-05-20 10:00:00,"Frugivory","Celtis iguanaea","AG163"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:05:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:10:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:15:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:20:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:25:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:30:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:35:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:40:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:45:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:50:00,"Frugivory","Celtis iguanaea","AG156"
"may004",781882.970580149,7407900.06595431,"May",2019-05-20 10:55:00,"Locomotion","Celtis iguanaea","AG156"
"may004",781875.996794548,7407903.99983201,"May",2019-05-20 11:00:00,"Locomotion","NA","NA"
"may004",781871.14,7407915.44,"May",2019-05-20 11:05:00,"Foraging","NA","NA"
"may004",781863.53556654,7407921.16412519,"May",2019-05-20 11:10:00,"Frugivory","Celtis iguanaea","AG77"
"may004",781863.53556654,7407921.16412519,"May",2019-05-20 11:15:00,"Frugivory","Celtis iguanaea","AG77"
"may004",781863.53556654,7407921.16412519,"May",2019-05-20 11:20:00,"Frugivory","Celtis iguanaea","AG77"
"may004",781863.53556654,7407921.16412519,"May",2019-05-20 11:25:00,"Frugivory","Celtis iguanaea","AG77"
"may004",781867.59861166,7407946.57507716,"May",2019-05-20 11:30:00,"Frugivory","Celtis iguanaea","AG106"
"may004",781867.59861166,7407946.57507716,"May",2019-05-20 11:35:00,"Frugivory","Celtis iguanaea","AG106"
"may004",781867.59861166,7407946.57507716,"May",2019-05-20 11:40:00,"Frugivory","Celtis iguanaea","AG106"
"may004",781859.258927552,7407954.38358365,"May",2019-05-20 11:45:00,"Frugivory","Celtis iguanaea","AG166"
"may004",781859.258927552,7407954.38358365,"May",2019-05-20 11:50:00,"Frugivory","Celtis iguanaea","AG166"
"may004",781859.258927552,7407954.38358365,"May",2019-05-20 11:55:00,"Frugivory","Celtis iguanaea","AG166"
"may004",781859.258927552,7407954.38358365,"May",2019-05-20 12:00:00,"Frugivory","Celtis iguanaea","AG166"
"may004",781866.996794755,7407959.999832,"May",2019-05-20 12:05:00,"Inactive","NA","NA"
"may004",781866.996794755,7407959.999832,"May",2019-05-20 12:10:00,"Locomotion","NA","NA"
"may004",781863.996794814,7407971.999832,"May",2019-05-20 12:15:00,"Locomotion","NA","NA"
"may004",781882.996794566,7407979.99983203,"May",2019-05-20 12:20:00,"Locomotion","NA","NA"
"may004",781883.982716122,7407995.47392613,"May",2019-05-20 12:25:00,"Locomotion","Celtis iguanaea","AG157"
"may004",781883.982716122,7407995.47392613,"May",2019-05-20 12:30:00,"Frugivory","Celtis iguanaea","AG157"
"may004",781883.982716122,7407995.47392613,"May",2019-05-20 12:35:00,"Frugivory","Celtis iguanaea","AG157"
"may004",781883.982716122,7407995.47392613,"May",2019-05-20 12:40:00,"Frugivory","Celtis iguanaea","AG157"
"may004",781883.982716122,7407995.47392613,"May",2019-05-20 12:45:00,"Frugivory","Celtis iguanaea","AG157"
"may004",781883.982716122,7407995.47392613,"May",2019-05-20 12:50:00,"Frugivory","Celtis iguanaea","AG157"
"may004",781883.982716122,7407995.47392613,"May",2019-05-20 12:55:00,"Frugivory","Celtis iguanaea","AG157"
"may004",781883.982716122,7407995.47392613,"May",2019-05-20 13:00:00,"Locomotion","Celtis iguanaea","AG157"
"may004",781901.996794328,7407994.99983206,"May",2019-05-20 13:05:00,"Locomotion","NA","NA"
"may004",781907.996794254,7408000.99983208,"May",2019-05-20 13:10:00,"Foraging","NA","NA"
"may004",781924.996794031,7408007.9998321,"May",2019-05-20 13:15:00,"Locomotion","NA","NA"
"may004",781922.996794036,7407992.9998321,"May",2019-05-20 13:20:00,"Foraging","NA","NA"
"may004",781922.996794017,7407979.9998321,"May",2019-05-20 13:25:00,"Locomotion","NA","NA"
"may004",781923.996793972,7407958.9998321,"May",2019-05-20 13:30:00,"Locomotion","NA","NA"
"may004",781937.266108212,7407963.19271132,"May",2019-05-20 13:35:00,"Locomotion","Celtis iguanaea","AG167"
"may004",781937.266108212,7407963.19271132,"May",2019-05-20 13:40:00,"Frugivory","Celtis iguanaea","AG167"
"may004",781937.266108212,7407963.19271132,"May",2019-05-20 13:45:00,"Frugivory","Celtis iguanaea","AG167"
"may004",781937.266108212,7407963.19271132,"May",2019-05-20 13:50:00,"Frugivory","Celtis iguanaea","AG167"
"may004",781937.266108212,7407963.19271132,"May",2019-05-20 13:55:00,"Frugivory","Celtis iguanaea","AG167"
"may004",781937.266108212,7407963.19271132,"May",2019-05-20 14:00:00,"Frugivory","Celtis iguanaea","AG167"
"may004",781937.266108212,7407963.19271132,"May",2019-05-20 14:05:00,"Foraging","Celtis iguanaea","AG167"
"may004",781957.996793512,7407963.99983215,"May",2019-05-20 14:10:00,"Locomotion","NA","NA"
"may004",781957.996793512,7407963.99983215,"May",2019-05-20 14:15:00,"Foraging","NA","NA"
"may004",781982.996793172,7407964.99983219,"May",2019-05-20 14:20:00,"Foraging","NA","NA"
"may004",781982.996793172,7407964.99983219,"May",2019-05-20 14:25:00,"Locomotion","NA","NA"
"may004",781982.996793172,7407964.99983219,"May",2019-05-20 14:30:00,"Foraging","NA","NA"
"may004",781982.996793172,7407964.99983219,"May",2019-05-20 14:35:00,"Foraging","NA","NA"
"may004",781982.996793172,7407964.99983219,"May",2019-05-20 14:40:00,"out of sight","NA","NA"
"may004",781996.996792964,7407954.99983222,"May",2019-05-20 14:45:00,"Locomotion","NA","NA"
"may004",781996.996792964,7407954.99983222,"May",2019-05-20 14:50:00,"Foraging","NA","NA"
"may004",782007.150775501,7407927.05379662,"May",2019-05-20 14:55:00,"Frugivory","Syagrus romanzoffiana","AG168"
"may004",782007.150775501,7407927.05379662,"May",2019-05-20 15:00:00,"Frugivory","Syagrus romanzoffiana","AG168"
"may004",782007.150775501,7407927.05379662,"May",2019-05-20 15:05:00,"Frugivory","Syagrus romanzoffiana","AG168"
"may004",782005.996792826,7407943.99983223,"May",2019-05-20 15:10:00,"Locomotion","NA","NA"
"may004",782024.996792602,7407967.99983226,"May",2019-05-20 15:15:00,"Locomotion","NA","NA"
"may004",782024.996792602,7407967.99983226,"May",2019-05-20 15:20:00,"Foraging","NA","NA"
"may004",782025.996792575,7407959.99983226,"May",2019-05-20 15:25:00,"Foraging","NA","NA"
"may004",782027.996792566,7407971.99983227,"May",2019-05-20 15:30:00,"Foraging","NA","NA"
"may004",782033.996792495,7407979.99983228,"May",2019-05-20 15:35:00,"Foraging","NA","NA"
"may004",782057.966075266,7407990.03418103,"May",2019-05-20 15:40:00,"Fur-rubbing","Myrocarpus frondosus","RG04"
"may004",782067.996792023,7407975.99983234,"May",2019-05-20 15:45:00,"Locomotion","NA","NA"
"may004",782080.03,7407954.28,"May",2019-05-20 15:50:00,"Locomotion","NA","NA"
"may004",782068.58,7407953.17,"May",2019-05-20 15:55:00,"Inactive","NA","NA"
"may004",782064.996792042,7407960.99983233,"May",2019-05-20 16:00:00,"Locomotion","NA","NA"
"may004",782004.996792841,7407944.99983223,"May",2019-05-20 16:05:00,"Locomotion","NA","NA"
"may004",781984.996793098,7407933.99983219,"May",2019-05-20 16:10:00,"Foraging","NA","NA"
"may004",781961.996793404,7407926.99983216,"May",2019-05-20 16:15:00,"Inactive","NA","NA"
"may004",781961.996793404,7407926.99983216,"May",2019-05-20 16:20:00,"Locomotion","NA","NA"
"may004",781969.802383584,7407899.62025156,"May",2019-05-20 16:25:00,"Sleeping site","NA","DG03"
"jun001",781969.802383584,7407899.62025156,"Jun",2019-06-10 07:20:00,"Sleeping site","NA","DG03"
"jun001",781969.802383584,7407899.62025156,"Jun",2019-06-10 07:25:00,"Locomotion","NA","DG03"
"jun001",781973.467081323,7407858.63667158,"Jun",2019-06-10 07:30:00,"Locomotion","NA","NA"
"jun001",781982.73538705,7407788.83020096,"Jun",2019-06-10 07:35:00,"Locomotion","NA","NA"
"jun001",781976.791797525,7407766.33204514,"Jun",2019-06-10 07:40:00,"Foraging","NA","NA"
"jun001",781966.305441479,7407749.26267583,"Jun",2019-06-10 07:45:00,"Inactive","NA","NA"
"jun001",781980.194839309,7407754.66358701,"Jun",2019-06-10 07:50:00,"Locomotion","NA","NA"
"jun001",781974.533692017,7407698.12125831,"Jun",2019-06-10 07:55:00,"Locomotion","NA","NA"
"jun001",781974.533692017,7407698.12125831,"Jun",2019-06-10 08:00:00,"Inactive","NA","NA"
"jun001",781987.22891761,7407661.3217217,"Jun",2019-06-10 08:05:00,"Frugivory","Syagrus romanzoffiana","AG169"
"jun001",781987.22891761,7407661.3217217,"Jun",2019-06-10 08:10:00,"Frugivory","Syagrus romanzoffiana","AG169"
